,Area,Mean,Min,Max,X,Y,Slice,Counter,Count
625,0,131,131,131,415.333,234,125,0,625
626,0,59,59,59,448,360,126,0,805
627,0,50,50,50,431.333,332,126,0,805
628,0,10,10,10,448.667,275.333,126,0,805
629,0,115,115,115,404.667,194.667,126,0,805
630,0,39,39,39,449.333,333.333,126,0,805
631,0,78,78,78,297.333,390,127,0,805
632,0,82,82,82,265.333,382,127,0,805
633,0,4,4,4,276.667,328.667,127,0,805
634,0,101,101,101,322,382,127,0,805
635,0,33,33,33,281.333,364.667,127,0,805
636,0,36,36,36,410.667,404,128,0,805
637,0,67,67,67,398.667,395.333,128,0,805
638,0,3,3,3,404.667,343.333,128,0,805
639,0,79,79,79,354.667,281.333,128,0,805
640,0,63,63,63,418.667,393.333,128,0,805
641,0,59,59,59,435.333,401.333,129,0,805
642,0,60,60,60,419.333,391.333,129,0,805
643,0,6,6,6,413.333,346.667,129,0,805
644,0,77,77,77,416.667,290,129,0,805
645,0,46,46,46,435.333,381.333,129,0,805
646,0,36,36,36,426,400,130,0,805
647,0,33,33,33,417.333,392,130,0,805
648,0,0,0,0,418,354,130,0,805
649,0,55,55,55,411.333,282.667,130,0,805
650,0,57,57,57,433.333,389.333,130,0,805
651,0,100,100,100,173.333,392,131,0,805
652,0,80,80,80,202,370,131,0,805
653,0,11,11,11,260,363,131,0,805
654,0,98,98,98,333.5,363.5,131,0,805
655,0,104,104,104,203.333,396,131,0,805
656,0,74,74,74,84,332.667,132,0,805
657,0,98,98,98,124,319.333,132,0,805
658,0,5,5,5,176.667,359.333,132,0,805
659,0,107,107,107,244.667,384.667,132,0,805
660,0,65,65,65,112,349.333,132,0,805
661,0,93,93,93,88,386,133,0,805
662,0,71,71,71,103.333,349.333,133,0,805
663,0,2,2,2,169.333,344.667,133,0,805
664,0,109,109,109,198.667,394.667,133,0,805
665,0,89,89,89,118.667,375.333,133,0,805
666,0,90,90,90,88,388,134,0,805
667,0,65,65,65,103,351.5,134,0,805
668,0,4,4,4,170.5,341,134,0,805
669,0,88,88,88,195.5,392,134,0,805
670,0,90,90,90,118.5,377,134,0,805
671,0,34,34,34,114,397.5,135,0,805
672,0,79,79,79,104.5,368.5,135,0,805
673,0,68,68,68,172.5,332.5,135,0,805
674,0,105,105,105,198,386,135,0,805
675,0,89,89,89,133,378,135,0,805
676,0,98,98,98,307,410.667,136,0,805
677,0,73,73,73,311,379.333,136,0,805
678,0,10,10,10,363.667,330,136,0,805
679,0,108,108,108,408.333,269.333,136,0,805
680,0,126,126,126,337,397.333,136,0,805
681,0,116,116,116,151.667,386,137,0,805
682,0,102,102,102,177,360.667,137,0,805
683,0,17,17,17,251.667,360,137,0,805
684,0,87,87,87,333.667,364.667,137,0,805
685,0,107,107,107,186.333,387.333,137,0,805
686,0,87,87,87,104,388,138,0,805
687,0,68,68,68,130,366,138,0,805
688,0,17,17,17,206,372.667,138,0,805
689,0,99,99,99,285.333,340,138,0,805
690,0,61,61,61,136.667,387.333,138,0,805
691,0,71,71,71,42.5,394.5,139,0,805
692,0,53,53,53,65,366,139,0,805
693,0,3,3,3,115.5,363,139,0,805
694,0,95,95,95,179.5,343.5,139,0,805
695,0,73,73,73,77.5,392.5,139,0,805
696,0,82,82,82,101,253.5,140,0,805
697,0,96,96,96,121.5,282.5,140,0,805
698,0,5,5,5,99.5,334,140,0,805
699,0,96,96,96,105.5,389.5,140,0,805
700,0,63,63,63,87,282,140,0,805
701,0,74,74,74,103,251,141,0,805
702,0,112,112,112,122,280,141,0,805
703,0,6,6,6,101,331,141,0,805
704,0,90,90,90,111,380.5,141,0,805
705,0,70,70,70,87.5,279,141,0,805
706,0,58,58,58,102,251,142,0,805
707,0,95,95,95,121,276.5,142,0,805
708,0,6,6,6,100.5,328,142,0,805
709,0,108,108,108,127.5,369.5,142,0,805
710,0,40,40,40,87,276.5,142,0,805
711,0,89,89,89,433,182.5,143,0,805
712,0,137,137,137,408.5,201,143,0,805
713,0,24,24,24,351.5,187,143,0,805
714,0,126,126,126,307,211,143,0,805
715,0,72,72,72,406.5,169.5,143,0,805
716,0,132,132,132,434.5,183.5,144,0,805
717,0,149,149,149,412,203,144,0,805
718,0,45,45,45,348,186.5,144,0,805
719,0,136,136,136,300.5,187,144,0,805
720,0,92,92,92,409.5,169,144,0,805
721,0,102,102,102,455.5,226,145,0,805
722,0,136,136,136,426,222,145,0,805
723,0,66,66,66,389,179,145,0,805
724,0,134,134,134,344,137.5,145,0,805
725,0,96,96,96,443.5,197,145,0,805
726,0,103,103,103,83,385,146,0,805
727,0,102,102,102,109.5,352.5,146,0,805
728,0,25,25,25,184,350,146,0,805
729,0,102,102,102,261.333,330.667,146,0,805
730,0,104,104,104,121.333,382.667,146,0,805
731,0,100,100,100,71.333,374,147,0,805
732,0,85,85,85,103.333,349.333,147,0,805
733,0,23,23,23,171.333,350,147,0,805
734,0,120,120,120,241.333,346,147,0,805
735,0,121,121,121,109.333,382,147,0,805
736,0,77,77,77,45.333,336.667,148,0,805
737,0,67,67,67,85.333,331.333,148,0,805
738,0,10,10,10,133.333,359.333,148,0,805
739,0,110,110,110,223.333,358,148,0,805
740,0,36,36,36,72,356.667,148,0,805
741,0,65,65,65,46,330,149,0,805
742,0,95,95,95,86.667,324,149,0,805
743,0,20,20,20,143.333,361.333,149,0,805
744,0,105,105,105,214.667,370.667,149,0,805
745,0,86,86,86,72,354.667,149,0,805
746,0,72,72,72,46.667,329.333,150,0,805
747,0,79,79,79,85.333,322,150,0,805
748,0,9,9,9,137.333,356,150,0,805
749,0,130,130,130,216,378,150,0,805
750,0,81,81,81,73.333,352,150,0,805
751,0,71,71,71,58,307.333,151,0,805
752,0,106,106,106,96,310.667,151,0,805
753,0,7,7,7,132.667,354,151,0,805
754,0,130,130,130,202.667,382,151,0,805
755,0,104,104,104,75.5,340,151,0,805
756,0,71,71,71,80.667,169.333,152,0,805
757,0,110,110,110,111.333,196.667,152,0,805
758,0,7,7,7,102,264,152,0,805
759,0,95,95,95,130.667,323.333,152,0,805
760,0,117,117,117,76.667,205.333,152,0,805
761,0,104,104,104,80.667,168,153,0,805
762,0,117,117,117,111.333,193.333,153,0,805
763,0,6,6,6,104,255.333,153,0,805
764,0,116,116,116,130,324,153,0,805
765,0,105,105,105,76,203.333,153,0,805
766,0,71,71,71,100,1.333,154,0,805
767,0,93,93,93,136.667,16,154,0,805
768,0,11,11,11,155.333,76.667,154,0,805
769,0,122,122,122,217.333,144.667,154,0,805
770,0,87,87,87,110.667,32.667,154,0,805
771,0,111,111,111,69.333,81.333,155,0,805
772,0,75,75,75,94.667,114,155,0,805
773,0,28,28,28,84.667,183.333,155,0,805
774,0,109,109,109,151.333,236.667,155,0,805
775,0,81,81,81,67.333,120,155,0,805
776,0,114,114,114,179.333,35.333,156,0,805
777,0,122,122,122,160.667,68,156,0,805
778,0,11,11,11,112,93.333,156,0,805
779,0,119,119,119,171.333,166,156,0,805
780,0,131,131,131,143.333,37.333,156,0,805
781,0,125,125,125,210.667,22.667,157,0,805
782,0,143,143,143,197.333,60,157,0,805
783,0,8,8,8,144.667,80,157,0,805
784,0,108,108,108,112,158,157,0,805
785,0,72,72,72,175.333,34,157,0,805
786,0,147,147,147,262.667,43.333,158,0,805
787,0,143,143,143,233.333,68,158,0,805
788,0,17,17,17,158,66.667,158,0,805
789,0,96,96,96,118.667,126,158,0,805
790,0,61,61,61,227.333,36.667,158,0,805
791,0,158,158,158,264,44,159,0,805
792,0,154,154,154,234.667,70,159,0,805
793,0,24,24,24,160.667,68,159,0,805
794,0,120,120,120,115.333,124,159,0,805
795,0,80,80,80,229.333,35.333,159,0,805
796,0,94,94,94,270.667,38.667,160,0,805
797,0,125,125,125,241.333,66.667,160,0,805
798,0,19,19,19,166.667,68.667,160,0,805
799,0,106,106,106,112.667,108,160,0,805
800,0,73,73,73,234.667,34.667,160,0,805
801,0,89,89,89,280.667,36,161,0,805
802,0,153,153,153,252,64.667,161,0,805
803,0,14,14,14,180.667,64.667,161,0,805
804,0,94,94,94,113.333,86.667,161,0,805
805,0,97,97,97,243.333,32.667,161,0,805
806,0,108,108,108,372,33,162,0,1089
807,0,159,159,159,355,69,162,0,1089
808,0,22,22,22,277,55,162,0,1089
809,0,153,153,153,243,42,162,0,1089
810,0,45,45,45,344,35,162,0,1089
811,0,158,158,158,268,25,163,0,1089
812,0,95,95,95,306,18,163,0,1089
813,0,19,19,19,359,38,163,0,1089
814,0,116,116,116,416,114,163,0,1089
815,0,109,109,109,301,42,163,0,1089
816,0,103,103,103,245,21,164,0,1089
817,0,85,85,85,279,17,164,0,1089
818,0,26,26,26,335,33,164,0,1089
819,0,140,140,140,419,80,164,0,1089
820,0,89,89,89,272,40,164,0,1089
821,0,58,58,58,162,28,165,0,1089
822,0,46,46,46,188,31,165,0,1089
823,0,22,22,22,237,62,165,0,1089
824,0,144,144,144,303,96,165,0,1089
825,0,39,39,39,177,51,165,0,1089
826,0,44,44,44,88,275,166,0,1089
827,0,86,86,86,84,244,166,0,1089
828,0,2,2,2,108,194,166,0,1089
829,0,83,83,83,98,115,166,0,1089
830,0,69,69,69,111,255,166,0,1089
831,0,107,107,107,102,320,167,0,1089
832,0,61,61,61,89,291,167,0,1089
833,0,3,3,3,107,220,167,0,1089
834,0,82,82,82,125,144,167,0,1089
835,0,103,103,103,117,293,167,0,1089
836,0,113,113,113,96,374,168,0,1089
837,0,41,41,41,84,343,168,0,1089
838,0,5,5,5,97,287,168,0,1089
839,0,105,105,105,117,205,168,0,1089
840,0,58,58,58,111,343,168,0,1089
841,0,66,66,66,83,395,169,0,1089
842,0,39,39,39,89,367,169,0,1089
843,0,30,30,30,139,319,169,0,1089
844,0,51,51,51,93,270,169,0,1089
845,0,97,97,97,110,388,169,0,1089
846,0,58,58,58,87,396,170,0,1089
847,0,0,0,0,101,367,170,0,1089
848,0,11,11,11,137,315,170,0,1089
849,0,44,44,44,111,267,170,0,1089
850,0,78,78,78,116,390,170,0,1089
851,0,109,109,109,120,391,171,0,1089
852,0,95,95,95,94,367,171,0,1089
853,0,5,5,5,105,305,171,0,1089
854,0,113,113,113,155,227,171,0,1089
855,0,79,79,79,122,361,171,0,1089
856,0,123,123,123,253,408,172,0,1089
857,0,109,109,109,214,404,172,0,1089
858,0,22,22,22,145,375,172,0,1089
859,0,87,87,87,98,307,172,0,1089
860,0,32,32,32,222,380,172,0,1089
861,0,50,50,50,289,404,173,0,1089
862,0,21,21,21,290,384,173,0,1089
863,0,7,7,7,266,356,173,0,1089
864,0,91,91,91,196,328,173,0,1089
865,0,54,54,54,309,385,173,0,1089
866,0,65,65,65,208,409,174,0,1089
867,0,120,120,120,194,380,174,0,1089
868,0,19,19,19,256,342,174,0,1089
869,0,124,124,124,290,393,174,0,1089
870,0,118,118,118,224,383,174,0,1089
871,0,102,102,102,169,400,175,0,1089
872,0,48,48,48,176,363,175,0,1089
873,0,10,10,10,234,347,175,0,1089
874,0,118,118,118,292,345,175,0,1089
875,0,107,107,107,200,382,175,0,1089
876,0,74,74,74,73,400,176,0,1089
877,0,14,14,14,65,365,176,0,1089
878,0,10,10,10,93,306,176,0,1089
879,0,87,87,87,74,226,176,0,1089
880,0,87,87,87,92,372,176,0,1089
881,0,99,99,99,107,397,177,0,1089
882,0,25,25,25,137,369,177,0,1089
883,0,12,12,12,189,347,177,0,1089
884,0,98,98,98,157,266,177,0,1089
885,0,115,115,115,142,394,177,0,1089
886,0,61,61,61,81,391,178,0,1089
887,0,5,5,5,100,371,178,0,1089
888,0,15,15,15,162,359,178,0,1089
889,0,85,85,85,198,278,178,0,1089
890,0,113,113,113,112,392,178,0,1089
891,0,107,107,107,4,7,179,0,1089
892,0,108,108,108,0,2,179,0,1089
893,0,108,108,108,6,2,179,0,1089
894,0,19,19,19,108,322,179,0,1089
895,0,108,108,108,12,4,179,0,1089
896,0,115,115,115,53,350,180,0,1089
897,0,8,8,8,65,312,180,0,1089
898,0,19,19,19,113,270,180,0,1089
899,0,99,99,99,188,241,180,0,1089
900,0,105,105,105,87,330,180,0,1089
901,0,55,55,55,130,397,181,0,1089
902,0,58,58,58,139,363,181,0,1089
903,0,13,13,13,159,317,181,0,1089
904,0,105,105,105,90,276,181,0,1089
905,0,110,110,110,160,381,181,0,1089
906,0,118,118,118,256,392,182,0,1089
907,0,99,99,99,219,377,182,0,1089
908,0,14,14,14,170,327,182,0,1089
909,0,80,80,80,195,261,182,0,1089
910,0,60,60,60,240,361,182,0,1089
911,0,123,123,123,408,397,183,0,1089
912,0,104,104,104,370,400,183,0,1089
913,0,9,9,9,329,367,183,0,1089
914,0,111,111,111,257,321,183,0,1089
915,0,18,18,18,379,377,183,0,1089
916,0,123,123,123,411,397,184,0,1089
917,0,114,114,114,375,399,184,0,1089
918,0,13,13,13,324,362,184,0,1089
919,0,88,88,88,256,334,184,0,1089
920,0,64,64,64,386,375,184,0,1089
921,0,100,100,100,411,385,185,0,1089
922,0,110,110,110,379,395,185,0,1089
923,0,4,4,4,321,371,185,0,1089
924,0,111,111,111,250,355,185,0,1089
925,0,58,58,58,385,369,185,0,1089
926,0,34,34,34,448,375,186,0,1089
927,0,122,122,122,424,388,186,0,1089
928,0,17,17,17,357,370,186,0,1089
929,0,84,84,84,289,367,186,0,1089
930,0,38,38,38,427,360,186,0,1089
931,0,47,47,47,447,376,187,0,1089
932,0,122,122,122,424,388,187,0,1089
933,0,11,11,11,368,370,187,0,1089
934,0,98,98,98,288,374,187,0,1089
935,0,87,87,87,426,358,187,0,1089
936,0,33,33,33,447,378,188,0,1089
937,0,119,119,119,420,388,188,0,1089
938,0,33,33,33,351,373,188,0,1089
939,0,123,123,123,297,388,188,0,1089
940,0,54,54,54,425,361,188,0,1089
941,0,27,27,27,447,392,189,0,1089
942,0,73,73,73,420,392,189,0,1089
943,0,5,5,5,361,369,189,0,1089
944,0,94,94,94,301,337,189,0,1089
945,0,32,32,32,425,369,189,0,1089
946,0,83,83,83,361,412,190,0,1089
947,0,115,115,115,329,392,190,0,1089
948,0,10,10,10,345,325,190,0,1089
949,0,112,112,112,421,328,190,0,1089
950,0,79,79,79,358,382,190,0,1089
951,0,7,7,7,458,148,191,0,1089
952,0,29,29,29,443,151,191,0,1089
953,0,17,17,17,410,174,191,0,1089
954,0,119,119,119,414,221,191,0,1089
955,0,2,2,2,447,133,191,0,1089
956,0,107,107,107,4,4,192,0,1089
957,0,108,108,108,9,1,192,0,1089
958,0,104,104,104,6,11,192,0,1089
959,0,44,44,44,386,312,192,0,1089
960,0,108,108,108,16,4,192,0,1089
961,0,12,12,12,449,368,193,0,1089
962,0,54,54,54,444,392,193,0,1089
963,0,35,35,35,393,383,193,0,1089
964,0,53,53,53,380,326,193,0,1089
965,0,57,57,57,434,348,193,0,1089
966,0,67,67,67,455,193,194,0,1089
967,0,77,77,77,433,181,194,0,1089
968,0,14,14,14,432,122,194,0,1089
969,0,95,95,95,364,54,194,0,1089
970,0,42,42,42,456,162,194,0,1089
971,0,8,8,8,446,356,195,0,1089
972,0,102,102,102,425,359,195,0,1089
973,0,5,5,5,423,296,195,0,1089
974,0,93,93,93,456,203,195,0,1089
975,0,67,67,67,446,327,195,0,1089
976,0,92,92,92,439,401,196,0,1089
977,0,72,72,72,413,399,196,0,1089
978,0,18,18,18,410,359,196,0,1089
979,0,78,78,78,412,286,196,0,1089
980,0,13,13,13,441,383,196,0,1089
981,0,16,16,16,446,379,197,0,1089
982,0,91,91,91,433,398,197,0,1089
983,0,21,21,21,389,372,197,0,1089
984,0,111,111,111,337,276,197,0,1089
985,0,39,39,39,433,360,197,0,1089
986,0,65,65,65,459,138,198,0,1089
987,0,9,9,9,443,129,198,0,1089
988,0,13,13,13,401,119,198,0,1089
989,0,101,101,101,439,191,198,0,1089
990,0,77,77,77,453,106,198,0,1089
991,0,43,43,43,460,149,199,0,1089
992,0,62,62,62,438,152,199,0,1089
993,0,4,4,4,409,105,199,0,1089
994,0,102,102,102,348,143,199,0,1089
995,0,97,97,97,457,120,199,0,1089
996,0,122,122,122,416,216,200,0,1089
997,0,97,97,97,400,183,200,0,1089
998,0,2,2,2,425,141,200,0,1089
999,0,134,134,134,392,95,200,0,1089
1000,0,60,60,60,429,188,200,0,1089
1001,0,111,111,111,440,350,201,0,1089
1002,0,88,88,88,414,333,201,0,1089
1003,0,32,32,32,417,269,201,0,1089
1004,0,110,110,110,420,175,201,0,1089
1005,0,78,78,78,446,317,201,0,1089
1006,0,26,26,26,446,376,202,0,1089
1007,0,85,85,85,423,376,202,0,1089
1008,0,2,2,2,420,322,202,0,1089
1009,0,83,83,83,436,220,202,0,1089
1010,0,35,35,35,447,347,202,0,1089
1011,0,5,5,5,451,339,203,0,5
1012,0,66,66,66,440,356,203,0,5
1013,0,7,7,7,389,355,203,0,5
1014,0,110,110,110,421,289,203,0,5
1015,0,18,18,18,433,331,203,0,5
1016,0,100,100,100,457,113,204,0,10
1017,0,41,41,41,454,145,204,0,10
1018,0,17,17,17,424,195,204,0,10
1019,0,98,98,98,403,267,204,0,10
1020,0,108,108,108,437,129,204,0,10
1021,0,40,40,40,446,39,205,0,1089
1022,0,80,80,80,454,68,205,0,1089
1023,0,7,7,7,441,117,205,0,1089
1024,0,117,117,117,442,205,205,0,1089
1025,0,69,69,69,430,65,205,0,1089
1026,0,10,10,10,457,183,206,0,1089
1027,0,93,93,93,435,194,206,0,1089
1028,0,5,5,5,408,152,206,0,1089
1029,0,144,144,144,327,88,206,0,1089
1030,0,103,103,103,450,160,206,0,1089
1031,0,46,46,46,458,186,207,0,1089
1032,0,85,85,85,435,186,207,0,1089
1033,0,27,27,27,401,146,207,0,1089
1034,0,96,96,96,329,90,207,0,1089
1035,0,87,87,87,447,160,207,0,1089
1036,0,31,31,31,457,186,208,0,1089
1037,0,121,121,121,433,186,208,0,1089
1038,0,37,37,37,393,137,208,0,1089
1039,0,113,113,113,328,81,208,0,1089
1040,0,86,86,86,447,158,208,0,1089
1041,0,31,31,31,457,185,209,0,1089
1042,0,118,118,118,434,191,209,0,1089
1043,0,33,33,33,399,133,209,0,1089
1044,0,124,124,124,328,83,209,0,1089
1045,0,67,67,67,451,157,209,0,1089
1046,0,19,19,19,462,116,210,0,1089
1047,0,97,97,97,453,146,210,0,1089
1048,0,17,17,17,406,149,210,0,1089
1049,0,131,131,131,381,64,210,0,1089
1050,0,73,73,73,443,107,210,0,1089
1051,0,8,8,8,462,135,211,0,1089
1052,0,124,124,124,440,150,211,0,1089
1053,0,84,84,84,372,118,211,0,1089
1054,0,133,133,133,303,110,211,0,1089
1055,0,124,124,124,446,112,211,0,1089
1056,0,6,6,6,462,135,212,0,1089
1057,0,124,124,124,440,150,212,0,1089
1058,0,26,26,26,381,130,212,0,1089
1059,0,111,111,111,310,92,212,0,1089
1060,0,113,113,113,446,114,212,0,1089
1061,0,27,27,27,434,33,213,0,1089
1062,0,104,104,104,438,64,213,0,1089
1063,0,7,7,7,402,114,213,0,1089
1064,0,133,133,133,342,183,213,0,1089
1065,0,76,76,76,411,57,213,0,1089
1066,0,80,80,80,437,399,214,0,1089
1067,0,65,65,65,417,395,214,0,1089
1068,0,20,20,20,396,335,214,0,1089
1069,0,112,112,112,439,279,214,0,1089
1070,0,60,60,60,436,376,214,0,1089
1071,0,104,104,104,390,395,215,0,1089
1072,0,0,0,0,403,370,215,0,1089
1073,0,16,16,16,406,334,215,0,1089
1074,0,91,91,91,415,269,215,0,1089
1075,0,80,80,80,420,384,215,0,1089
1076,0,124,124,124,422,389,216,0,1089
1077,0,72,72,72,391,402,216,0,1089
1078,0,22,22,22,325,377,216,0,1089
1079,0,81,81,81,242,358,216,0,1089
1080,0,49,49,49,401,367,216,0,1089
1081,0,19,19,19,447,378,217,0,1089
1082,0,102,102,102,433,398,217,0,1089
1083,0,8,8,8,359,379,217,0,1089
1084,0,98,98,98,280,384,217,0,1089
1085,0,84,84,84,438,355,217,0,1089
1086,0,109,109,109,440,390,218,0,1089
1087,0,71,71,71,414,400,218,0,1089
1088,0,21,21,21,334,385,218,0,1089
1089,0,91,91,91,268,389,218,0,1089
1090,0,97,97,97,423,365,218,0,1089
1091,0,66,66,66,450,266,219,0,500
1092,0,78,78,78,450,301,219,0,500
1093,0,3,3,3,415,338,219,0,500
1094,0,60,60,60,347,388,219,0,500
1095,0,111,111,111,422.667,276.333,219,0,500
1096,0,50,50,50,460.667,94.333,220,0,500
1097,0,78,78,78,451.333,122.333,220,0,500
1098,0,5,5,5,389.333,117,220,0,500
1099,0,132,132,132,312,93,220,0,500
1100,0,65,65,65,441.667,86,220,0,500
1101,0,68,68,68,462.333,42.667,221,0,500
1102,0,79,79,79,457,74.667,221,0,500
1103,0,17,17,17,410.333,104,221,0,500
1104,0,108,108,108,336.333,104,221,0,500
1105,0,53,53,53,441,56,221,0,500
1106,0,58,58,58,464.333,41.333,222,0,500
1107,0,91,91,91,457.667,73.333,222,0,500
1108,0,21,21,21,407.667,95.333,222,0,500
1109,0,128,128,128,319.667,135.333,222,0,500
1110,0,28,28,28,441,53.333,222,0,500
1111,0,30,30,30,463,40.667,223,0,500
1112,0,37,37,37,456.333,68.667,223,0,500
1113,0,25,25,25,407,94.667,223,0,500
1114,0,147,147,147,319.667,136,223,0,500
1115,0,26,26,26,442.333,51.333,223,0,500
1116,0,31,31,31,459.667,42,224,0,500
1117,0,88,88,88,448.333,72.667,224,0,500
1118,0,24,24,24,394.333,91.333,224,0,500
1119,0,124,124,124,318.333,150.667,224,0,500
1120,0,31,31,31,433,48.667,224,0,500
1121,0,37,37,37,458.333,52,225,0,500
1122,0,101,101,101,439,78.667,225,0,500
1123,0,27,27,27,374.333,98.667,225,0,500
1124,0,126,126,126,310.333,149.333,225,0,500
1125,0,18,18,18,429,52.667,225,0,500
1126,0,30,30,30,446.667,359.333,226,0,500
1127,0,101,101,101,425.333,350.667,226,0,500
1128,0,5,5,5,426,283.333,226,0,500
1129,0,134,134,134,446.667,188,226,0,500
1130,0,40,40,40,447.333,327.333,226,0,500
1131,0,103,103,103,442,394.667,227,0,500
1132,0,68,68,68,418,374,227,0,500
1133,0,20,20,20,412,307.333,227,0,500
1134,0,109,109,109,406,220.667,227,0,500
1135,0,35,35,35,441.333,362.667,227,0,500
1136,0,60,60,60,442,388.667,228,0,500
1137,0,62,62,62,420,363.333,228,0,500
1138,0,5,5,5,420.667,302,228,0,500
1139,0,103,103,103,399.333,216,228,0,500
1140,0,3,3,3,443.333,357.333,228,0,500
1141,0,83,83,83,442,388,229,0,500
1142,0,67,67,67,420,360.667,229,0,500
1143,0,12,12,12,418.667,287.333,229,0,500
1144,0,138,138,138,398.667,212.667,229,0,500
1145,0,9,9,9,445.333,357.333,229,0,500
1146,0,64,64,64,452,231.333,230,0,500
1147,0,65,65,65,448.667,265.333,230,0,500
1148,0,35,35,35,401.333,293.333,230,0,500
1149,0,87,87,87,314.667,308.667,230,0,500
1150,0,109,109,109,427.333,235.333,230,0,500
1151,0,58,58,58,446.667,94,231,0,500
1152,0,84,84,84,438.667,127.333,231,0,500
1153,0,15,15,15,406,165.333,231,0,500
1154,0,121,121,121,428,242.667,231,0,500
1155,0,67,67,67,420.667,107.333,231,0,500
1156,0,97,97,97,448.667,94,232,0,500
1157,0,55,55,55,439.333,124.667,232,0,500
1158,0,12,12,12,408.667,168.667,232,0,500
1159,0,114,114,114,420,245.333,232,0,500
1160,0,110,110,110,419.333,102.667,232,0,500
1161,0,75,75,75,353.333,36.667,233,0,500
1162,0,50,50,50,383.333,41.333,233,0,500
1163,0,23,23,23,416.667,86,233,0,500
1164,0,118,118,118,374.667,150.667,233,0,500
1165,0,75,75,75,371.333,62.667,233,0,500
1166,0,74,74,74,293.333,35.333,234,0,500
1167,0,66,66,66,328.667,34.667,234,0,500
1168,0,12,12,12,373.333,59.333,234,0,500
1169,0,70,70,70,414.667,138.667,234,0,500
1170,0,76,76,76,318,59.333,234,0,500
1171,0,122,122,122,428,55.333,235,0,500
1172,0,142,142,142,395.333,78,235,0,500
1173,0,4,4,4,338.667,58,235,0,500
1174,0,134,134,134,271.333,115.333,235,0,500
1175,0,60,60,60,396,44,235,0,500
1176,0,61,61,61,464,121.333,236,0,500
1177,0,98,98,98,441.333,138.667,236,0,500
1178,0,2,2,2,396.667,116.667,236,0,500
1179,0,122,122,122,427.333,69.333,236,0,500
1180,0,41,41,41,442,110,236,0,500
1181,0,121,121,121,434.667,201.333,237,0,500
1182,0,97,97,97,411.333,183.333,237,0,500
1183,0,16,16,16,412,121.333,237,0,500
1184,0,61,61,61,387.333,85.333,237,0,500
1185,0,153,153,153,444.667,175.333,237,0,500
1186,0,115,115,115,409.333,252.667,238,0,500
1187,0,81,81,81,398.667,220,238,0,500
1188,0,23,23,23,416,161.333,238,0,500
1189,0,137,137,137,386.667,78,238,0,500
1190,0,111,111,111,428,221.333,238,0,500
1191,0,78,78,78,446,160,239,0,500
1192,0,22,22,22,451.333,196.667,239,0,500
1193,0,7,7,7,404,234.667,239,0,500
1194,0,148,148,148,406,155.333,239,0,500
1195,0,53,53,53,429.333,187.333,239,0,500
1196,0,97,97,97,472.667,64,240,0,500
1197,0,70,70,70,461.333,99.333,240,0,500
1198,0,23,23,23,420,142,240,0,500
1199,0,95,95,95,422,217.333,240,0,500
1200,0,88,88,88,442,76.667,240,0,500
1201,0,79,79,79,460.667,171.333,241,0,500
1202,0,112,112,112,431.333,170,241,0,500
1203,0,12,12,12,392,122.667,241,0,500
1204,0,93,93,93,341.333,35.333,241,0,500
1205,0,69,69,69,444.667,144,241,0,500
1206,0,21,21,21,464.667,91.333,242,0,500
1207,0,21,21,21,447.333,95.333,242,0,500
1208,0,22,22,22,408,68.667,242,0,500
1209,0,106,106,106,400,130,242,0,500
1210,0,21,21,21,454.667,70.667,242,0,500
1211,0,26,26,26,448.667,344.667,243,0,500
1212,0,26,26,26,442,361.333,243,0,500
1213,0,6,6,6,392,376.667,243,0,500
1214,0,68,68,68,406.667,300,243,0,500
1215,0,1,1,1,438,343.333,243,0,500
1216,0,97,97,97,455.333,120,244,0,500
1217,0,53,53,53,444.667,105.333,244,0,500
1218,0,1,1,1,420,55.333,244,0,500
1219,0,124,124,124,354,91.333,244,0,500
1220,0,50,50,50,457.333,94,244,0,500
1221,0,129,129,129,436,214,245,0,500
1222,0,79,79,79,428,183.333,245,0,500
1223,0,21,21,21,448,123.333,245,0,500
1224,0,90,90,90,410,60,245,0,500
1225,0,58,58,58,448.667,184,245,0,500
1226,0,17,17,17,448.667,336,246,0,500
1227,0,69,69,69,433.333,342.667,246,0,500
1228,0,26,26,26,393.333,297.333,246,0,500
1229,0,74,74,74,390.667,221.333,246,0,500
1230,0,32,32,32,440,320.667,246,0,500
1231,0,22,22,22,448,352.667,247,0,500
1232,0,88,88,88,426.667,348.667,247,0,500
1233,0,17,17,17,400.667,295.333,247,0,500
1234,0,77,77,77,354,230.667,247,0,500
1235,0,39,39,39,442.667,326,247,0,500
1236,0,45,45,45,448,352,248,0,500
1237,0,96,96,96,428,348,248,0,500
1238,0,19,19,19,390.667,285.333,248,0,500
1239,0,77,77,77,354,224.667,248,0,500
1240,0,60,60,60,442,323.333,248,0,500
1241,0,111,111,111,427.333,382,249,0,500
1242,0,76,76,76,410,353.333,249,0,500
1243,0,22,22,22,404,292.667,249,0,500
1244,0,90,90,90,346.667,235.333,249,0,500
1245,0,74,74,74,434,351.333,249,0,500
1246,0,26,26,26,440.667,404,250,0,500
1247,0,89,89,89,415.333,389.333,250,0,500
1248,0,26,26,26,406.667,325.333,250,0,500
1249,0,119,119,119,402,241.333,250,0,500
1250,0,77,77,77,438,374.667,250,0,500
1251,0,117,117,117,416.667,243.333,251,0,500
1252,0,102,102,102,434.667,273.333,251,0,500
