Slice,Area,Count,Counter,Max,Mean,Min,Unnamed: 0,X,Y
553,0,835,0,111,111,111,2761,410.0,379.333
554,0,835,0,86,86,86,2766,410.667,376.0
555,0,835,0,125,125,125,2771,415.333,378.667
556,0,835,0,80,80,80,2776,410.667,375.333
557,0,835,0,111,111,111,2781,413.333,376.0
558,0,835,0,114,114,114,2786,414.667,375.333
559,0,835,0,109,109,109,2791,416.0,371.333
560,0,835,0,100,100,100,2796,414.0,370.667
561,0,835,0,100,100,100,2801,414.667,370.667
562,0,835,0,86,86,86,2806,412.667,371.333
563,0,835,0,94,94,94,2811,413.333,371.333
564,0,835,0,116,116,116,2816,415.333,372.0
565,0,835,0,106,106,106,2821,414.0,372.667
566,0,835,0,84,84,84,2826,412.667,372.667
567,0,835,0,97,97,97,2831,414.0,371.333
568,0,835,0,102,102,102,2836,415.333,372.0
569,0,835,0,104,104,104,2841,414.667,373.333
570,0,835,0,94,94,94,2846,413.333,373.333
571,0,835,0,101,101,101,2851,414.667,373.333
572,0,835,0,109,109,109,2856,414.0,374.667
573,0,835,0,75,75,75,2861,413.333,370.667
574,0,835,0,89,89,89,2866,414.667,371.333
575,0,835,0,119,119,119,2871,403.333,462.0
576,0,835,0,117,117,117,2876,401.333,469.333
577,0,835,0,105,105,105,2881,400.0,491.333
578,0,835,0,102,102,102,2886,399.333,491.333
579,0,835,0,102,102,102,2891,401.333,490.0
580,0,835,0,107,107,107,2896,166.0,420.667
581,0,835,0,73,73,73,2901,367.333,388.0
582,0,835,0,91,91,91,2906,256.0,356.0
583,0,835,0,101,101,101,2911,192.0,379.333
584,0,835,0,53,53,53,2916,244.0,416.0
585,0,835,0,112,112,112,2921,38.667,56.667
586,0,835,0,99,99,99,2926,32.0,278.0
587,0,835,0,95,95,95,2931,5.332999999999999,305.33299999999997
588,0,835,0,147,147,147,2936,17.333,146.0
589,0,835,0,104,104,104,2941,16.667,172.0
590,0,835,0,149,149,149,2946,40.667,222.667
591,0,835,0,93,93,93,2951,84.667,426.0
592,0,835,0,81,81,81,2956,8.0,390.0
593,0,835,0,74,74,74,2961,20.0,434.667
594,0,835,0,97,97,97,2966,58.0,447.333
595,0,835,0,54,54,54,2971,22.0,187.667
596,0,835,0,68,68,68,2976,47.333,63.0
597,0,835,0,120,120,120,2981,26.666999999999998,197.667
598,0,835,0,107,107,107,2986,0.667,371.333
599,0,835,0,101,101,101,2991,2.667,370.667
600,0,835,0,55,55,55,2996,258.0,462.667
601,0,1835,0,77,77,77,3001,249.0,441.0
602,0,1835,0,155,155,155,3006,3.0,3.0
603,0,1835,0,146,146,146,3011,25.0,43.0
604,0,1835,0,27,27,27,3016,37.0,40.5
605,0,1835,0,42,42,42,3021,32.0,44.0
606,0,1835,0,75,75,75,3026,31.5,90.5
607,0,1835,0,62,62,62,3031,15.0,173.0
608,0,1835,0,66,66,66,3036,190.0,356.5
609,0,1835,0,86,86,86,3041,141.0,382.5
610,0,1835,0,22,22,22,3046,3.333,357.333
611,0,1835,0,64,64,64,3051,23.333000000000002,235.333
612,0,1835,0,95,95,95,3056,188.0,268.66700000000003
613,0,1835,0,84,84,84,3061,2.667,299.33299999999997
614,0,1835,0,12,12,12,3066,38.667,88.667
615,0,1835,0,116,116,116,3071,24.666999999999998,75.333
616,0,1835,0,48,48,48,3076,20.0,164.667
617,0,1835,0,100,100,100,3081,22.666999999999998,131.333
618,0,1835,0,84,84,84,3086,30.666999999999998,50.0
619,0,1835,0,124,124,124,3091,46.0,61.333
620,0,1835,0,131,131,131,3096,47.333,64.0
621,0,1835,0,161,161,161,3101,44.667,82.0
622,0,1835,0,81,81,81,3106,28.0,270.0
623,0,1835,0,47,47,47,3111,8.0,248.0
624,0,1835,0,96,96,96,3116,17.333,181.333
625,0,1835,0,91,91,91,3121,31.333000000000002,36.667
626,0,1835,0,100,100,100,3126,26.666999999999998,50.0
627,0,1835,0,109,109,109,3131,344.0,124.667
628,0,1835,0,90,90,90,3136,276.66700000000003,418.0
629,0,1835,0,86,86,86,3141,216.0,379.333
630,0,1835,0,74,74,74,3146,9.333,368.667
631,0,1835,0,59,59,59,3151,6.0,303.33299999999997
632,0,1835,0,71,71,71,3156,1.3330000000000002,343.333
633,0,1835,0,68,68,68,3161,19.333,186.667
634,0,1835,0,91,91,91,3166,22.0,162.0
635,0,1835,0,125,125,125,3171,0.0,374.667
636,0,1835,0,68,68,68,3176,3.333,443.333
637,0,1835,0,97,97,97,3181,7.332999999999999,442.667
638,0,1835,0,76,76,76,3186,12.667,444.0
639,0,1835,0,101,101,101,3191,12.667,443.333
640,0,1835,0,106,106,106,3196,16.667,443.333
641,0,1835,0,104,104,104,3201,19.333,444.0
642,0,1835,0,101,101,101,3206,26.0,446.0
643,0,1835,0,9,9,9,3211,0.5,428.0
644,0,1835,0,188,188,188,3216,2.667,167.333
645,0,1835,0,83,83,83,3221,122.0,44.0
646,0,1835,0,134,134,134,3226,121.5,43.0
647,0,1835,0,68,68,68,3231,126.0,44.0
648,0,1835,0,97,97,97,3236,129.0,44.0
649,0,1835,0,99,99,99,3241,136.5,46.0
650,0,1835,0,86,86,86,3246,124.0,53.0
651,0,1835,0,133,133,133,3251,122.5,51.5
652,0,1835,0,121,121,121,3256,130.5,52.0
653,0,1835,0,129,129,129,3261,130.5,51.5
654,0,1835,0,86,86,86,3266,138.0,53.0
655,0,1835,0,133,133,133,3271,140.5,54.5
656,0,1835,0,81,81,81,3276,142.0,54.5
657,0,1835,0,69,69,69,3281,144.0,55.0
658,0,1835,0,89,89,89,3286,144.5,54.0
659,0,1835,0,113,113,113,3291,144.0,55.5
660,0,1835,0,127,127,127,3296,147.0,56.0
661,0,1835,0,76,76,76,3301,149.0,56.0
662,0,1835,0,101,101,101,3306,157.0,63.0
663,0,1835,0,77,77,77,3311,156.5,80.5
664,0,1835,0,71,71,71,3316,156.0,80.5
665,0,1835,0,59,59,59,3321,156.0,82.0
666,0,1835,0,107,107,107,3326,64.0,117.5
667,0,1835,0,84,84,84,3331,51.5,134.0
668,0,1835,0,7,7,7,3336,98.0,229.667
669,0,1835,0,28,28,28,3341,53.333,298.33299999999997
670,0,1835,0,75,75,75,3346,28.666999999999998,407.0
671,0,1835,0,30,30,30,3351,31.333000000000002,393.667
672,0,1835,0,47,47,47,3356,34.0,387.0
673,0,1835,0,40,40,40,3361,29.333000000000002,380.333
674,0,1835,0,76,76,76,3366,38.0,271.66700000000003
675,0,1835,0,39,39,39,3371,44.667,209.667
676,0,1835,0,21,21,21,3376,44.667,209.0
677,0,1835,0,21,21,21,3381,88.667,247.0
678,0,1835,0,6,6,6,3386,85.333,244.333
679,0,1835,0,11,11,11,3391,94.0,246.333
680,0,1835,0,12,12,12,3396,98.0,245.667
681,0,1835,0,6,6,6,3401,97.333,245.667
682,0,1835,0,45,45,45,3406,96.667,243.667
683,0,1835,0,21,21,21,3411,97.333,243.0
684,0,1835,0,31,31,31,3416,98.667,241.667
685,0,1835,0,21,21,21,3421,87.333,239.0
686,0,1835,0,21,21,21,3426,78.0,235.0
687,0,1835,0,72,72,72,3431,79.333,233.667
688,0,1835,0,2,2,2,3436,77.333,231.667
689,0,1835,0,7,7,7,3441,75.333,224.333
690,0,1835,0,2,2,2,3446,70.667,216.333
691,0,1835,0,70,70,70,3451,66.667,207.667
692,0,1835,0,15,15,15,3456,62.0,205.0
693,0,1835,0,3,3,3,3461,61.333,206.333
694,0,1835,0,22,22,22,3466,58.667,201.0
695,0,1835,0,1,1,1,3471,63.333,169.333
696,0,1835,0,35,35,35,3476,38.667,146.667
697,0,1835,0,24,24,24,3481,39.333,142.667
698,0,1835,0,38,38,38,3486,41.333,60.667
699,0,1835,0,5,5,5,3491,44.0,50.0
700,0,1835,0,25,25,25,3496,43.333,49.333
701,0,1835,0,71,71,71,3501,43.0,47.5
702,0,1835,0,66,66,66,3506,39.5,58.5
703,0,1835,0,100,100,100,3511,43.5,69.0
704,0,1835,0,89,89,89,3516,38.5,80.0
705,0,1835,0,59,59,59,3521,39.333,111.333
706,0,1835,0,17,17,17,3526,42.0,119.333
707,0,1835,0,30,30,30,3531,41.333,119.333
708,0,1835,0,63,63,63,3536,40.667,60.0
709,0,1835,0,120,120,120,3541,58.667,67.333
710,0,1835,0,13,13,13,3546,51.333,74.667
711,0,1835,0,18,18,18,3551,40.0,94.667
712,0,1835,0,20,20,20,3556,40.667,97.333
713,0,1835,0,15,15,15,3561,41.333,94.0
714,0,1835,0,65,65,65,3566,48.0,58.0
715,0,1835,0,58,58,58,3571,39.333,56.667
716,0,1835,0,66,66,66,3576,39.0,70.0
717,0,1835,0,18,18,18,3581,44.0,84.0
718,0,1835,0,25,25,25,3586,44.0,86.0
719,0,1835,0,27,27,27,3591,43.333,85.333
720,0,1835,0,3,3,3,3596,46.667,86.0
721,0,1835,0,13,13,13,3601,108.667,38.667
722,0,1835,0,66,66,66,3606,54.0,48.0
723,0,1835,0,38,38,38,3611,43.333,47.333
724,0,1835,0,44,44,44,3616,40.0,53.333
725,0,1835,0,36,36,36,3621,40.0,54.667
726,0,1835,0,9,9,9,3626,43.333,52.667
727,0,1835,0,66,66,66,3631,39.333,56.0
728,0,1835,0,38,38,38,3636,40.0,55.333
729,0,1835,0,51,51,51,3641,40.667,54.0
730,0,1835,0,10,10,10,3646,41.333,56.0
731,0,1835,0,37,37,37,3651,40.667,57.333
732,0,1835,0,58,58,58,3656,40.667,54.667
733,0,1835,0,65,65,65,3661,39.333,58.0
734,0,1835,0,13,13,13,3666,41.333,57.333
735,0,1835,0,67,67,67,3671,39.5,58.0
736,0,1835,0,18,18,18,3676,41.333,58.0
737,0,1835,0,11,11,11,3681,42.0,59.333
738,0,1835,0,9,9,9,3686,42.0,57.333
739,0,1835,0,71,71,71,3691,41.333,56.667
740,0,1835,0,28,28,28,3696,42.0,57.333
741,0,1835,0,20,20,20,3701,42.0,58.667
742,0,1835,0,37,37,37,3706,40.667,57.333
743,0,1835,0,91,91,91,3711,38.0,58.667
744,0,1835,0,67,67,67,3716,39.333,51.333
745,0,1835,0,44,44,44,3721,40.667,52.667
746,0,1835,0,89,89,89,3726,41.333,51.333
747,0,1835,0,20,20,20,3731,44.0,51.333
748,0,1835,0,76,76,76,3736,42.667,51.333
749,0,1835,0,83,83,83,3741,42.0,52.0
750,0,1835,0,40,40,40,3746,44.667,51.333
751,0,1835,0,67,67,67,3751,44.667,50.667
752,0,1835,0,79,79,79,3756,43.333,52.0
753,0,1835,0,74,74,74,3761,43.333,54.667
754,0,1835,0,41,41,41,3766,44.0,53.333
755,0,1835,0,56,56,56,3771,44.667,54.0
756,0,1835,0,70,70,70,3776,44.667,55.333
757,0,1835,0,118,118,118,3781,45.333,54.0
758,0,1835,0,11,11,11,3786,48.667,54.0
759,0,1835,0,44,44,44,3791,42.667,55.333
760,0,1835,0,32,32,32,3796,40.667,56.667
761,0,1835,0,88,88,88,3801,38.667,56.0
762,0,1835,0,100,100,100,3806,36.667,58.0
763,0,1835,0,35,35,35,3811,40.0,55.333
764,0,1835,0,90,90,90,3816,38.667,56.0
765,0,1835,0,46,46,46,3821,42.0,60.0
766,0,1835,0,46,46,46,3826,40.0,52.0
767,0,1835,0,45,45,45,3831,41.333,72.0
768,0,1835,0,60,60,60,3836,42.0,58.0
769,0,1835,0,98,98,98,3841,52.5,61.5
770,0,1835,0,41,41,41,3846,40.5,60.0
771,0,1835,0,92,92,92,3851,43.0,61.5
772,0,1835,0,75,75,75,3856,42.0,60.5
773,0,1835,0,95,95,95,3861,40.5,60.5
774,0,1835,0,35,35,35,3866,40.0,61.0
775,0,1835,0,73,73,73,3871,50.5,58.0
776,0,1835,0,38,38,38,3876,40.0,60.5
777,0,1835,0,30,30,30,3881,41.0,47.5
778,0,1835,0,54,54,54,3886,42.0,60.5
779,0,1835,0,82,82,82,3891,45.0,58.5
780,0,1835,0,80,80,80,3896,38.0,110.5
781,0,1835,0,61,61,61,3901,151.5,47.5
782,0,1835,0,104,104,104,3906,57.5,71.0
783,0,1835,0,28,28,28,3911,58.0,62.5
784,0,1835,0,51,51,51,3916,62.5,71.0
785,0,1835,0,39,39,39,3921,54.0,71.5
786,0,1835,0,61,61,61,3926,39.5,61.0
787,0,1835,0,62,62,62,3931,39.5,63.5
788,0,1835,0,60,60,60,3936,39.5,68.5
789,0,1835,0,83,83,83,3941,38.5,70.0
790,0,1835,0,62,62,62,3946,40.0,68.5
791,0,1835,0,70,70,70,3951,41.5,69.0
792,0,1835,0,102,102,102,3956,41.5,71.5
793,0,1835,0,63,63,63,3961,56.5,73.0
794,0,1835,0,61,61,61,3966,56.5,75.0
795,0,1835,0,97,97,97,3971,41.5,129.0
796,0,1835,0,110,110,110,3976,40.5,127.0
797,0,1835,0,28,28,28,3981,40.0,121.5
798,0,1835,0,55,55,55,3986,38.0,116.0
799,0,1835,0,55,55,55,3991,38.5,118.5
800,0,1835,0,20,20,20,3996,39.0,114.0
