Slice,Area,Count,Counter,Max,Mean,Min,Unnamed: 0,X,Y
544,0,3050,0,172,172,172,2720,74.667,171.333
545,0,3050,0,172,172,172,2725,72.0,102.667
546,0,3050,0,154,154,154,2730,74.667,182.667
547,0,3050,0,55,55,55,2735,55.333,104.0
548,0,3050,0,98,98,98,2740,77.333,414.667
549,0,3050,0,103,103,103,2745,69.333,452.667
550,0,3050,0,92,92,92,2750,66.667,451.333
551,0,3050,0,57,57,57,2755,73.333,440.667
552,0,3050,0,137,137,137,2760,13.0,3.0
553,0,3050,0,149,149,149,2765,73.0,170.0
554,0,3050,0,158,158,158,2770,74.667,171.667
555,0,3050,0,72,72,72,2775,45.333,99.0
556,0,3050,0,100,100,100,2780,41.333,111.0
557,0,3050,0,88,88,88,2785,40.667,105.667
558,0,3050,0,86,86,86,2790,42.0,104.333
559,0,3050,0,113,113,113,2795,264.66700000000003,101.0
560,0,3050,0,87,87,87,2800,304.0,115.333
561,0,3050,0,64,64,64,2805,401.333,130.667
562,0,3050,0,109,109,109,2810,416.667,89.333
563,0,3050,0,101,101,101,2815,258.33299999999997,404.0
564,0,3050,0,34,34,34,2820,65.333,331.667
565,0,3050,0,140,140,140,2825,102.0,435.667
566,0,3050,0,17,17,17,2830,429.333,428.667
567,0,3050,0,109,109,109,2835,295.66700000000003,107.333
568,0,3050,0,30,30,30,2840,76.667,104.667
569,0,3050,0,143,143,143,2845,90.0,106.667
570,0,3050,0,18,18,18,2850,376.0,99.333
571,0,3050,0,41,41,41,2855,284.66700000000003,116.667
572,0,3050,0,24,24,24,2860,86.667,92.667
573,0,3050,0,142,142,142,2865,72.667,204.0
574,0,3050,0,145,145,145,2870,65.333,193.333
575,0,3050,0,161,161,161,2875,66.0,192.0
576,0,3050,0,92,92,92,2880,64.667,194.667
577,0,3050,0,88,88,88,2885,62.0,196.667
578,0,3050,0,25,25,25,2890,61.333,189.333
579,0,3050,0,25,25,25,2895,60.0,190.667
580,0,3050,0,27,27,27,2900,408.0,106.667
581,0,3050,0,26,26,26,2905,396.0,168.667
582,0,3050,0,148,148,148,2910,9.0,9.0
583,0,3050,0,19,19,19,2915,420.0,225.0
584,0,3050,0,105,105,105,2920,59.0,101.0
585,0,3050,0,48,48,48,2925,373.0,386.0
586,0,3050,0,38,38,38,2930,367.0,352.0
587,0,3050,0,103,103,103,2935,74.5,450.5
588,0,3050,0,93,93,93,2940,249.5,457.5
589,0,3050,0,66,66,66,2945,143.333,494.667
590,0,3050,0,56,56,56,2950,416.667,405.333
591,0,3050,0,73,73,73,2955,413.333,452.667
592,0,3050,0,112,112,112,2960,439.333,454.0
593,0,3050,0,117,117,117,2965,93.5,446.5
594,0,3050,0,133,133,133,2970,88.667,106.667
595,0,3050,0,100,100,100,2975,236.667,130.667
596,0,3050,0,24,24,24,2980,148.5,159.5
597,0,3050,0,165,165,165,2985,61.333,162.0
598,0,3050,0,158,158,158,2990,61.333,160.667
599,0,3050,0,124,124,124,2995,168.0,97.333
600,0,3050,0,10,10,10,3000,231.333,115.333
601,0,3050,0,87,87,87,3005,52.667,142.0
602,0,3050,0,157,157,157,3010,88.0,184.667
603,0,3050,0,119,119,119,3015,91.333,193.333
604,0,3050,0,38,38,38,3020,60.0,256.66700000000003
605,0,3050,0,40,40,40,3025,46.0,124.667
606,0,3050,0,115,115,115,3030,63.333,418.0
607,0,3050,0,89,89,89,3035,56.667,402.0
608,0,3050,0,121,121,121,3040,72.0,454.667
609,0,3050,0,122,122,122,3045,68.0,440.0
610,0,3050,0,116,116,116,3050,62.0,229.333
611,0,3260,0,41,41,41,3055,70.667,376.0
612,0,3260,0,120,120,120,3060,74.667,372.667
613,0,3260,0,31,31,31,3065,68.0,407.333
614,0,3260,0,53,53,53,3070,63.333,360.0
615,0,3260,0,142,142,142,3075,11.0,3.0
616,0,3260,0,130,130,130,3080,70.0,210.0
617,0,3260,0,38,38,38,3085,49.5,389.5
618,0,3260,0,82,82,82,3090,56.0,393.5
619,0,3260,0,139,139,139,3095,67.0,220.5
620,0,3260,0,117,117,117,3100,69.5,378.0
621,0,3260,0,63,63,63,3105,73.5,374.5
622,0,3260,0,169,169,169,3110,68.0,143.333
623,0,3260,0,49,49,49,3115,55.0,136.5
624,0,3260,0,140,140,140,3120,78.0,324.66700000000003
625,0,3260,0,43,43,43,3125,47.333,147.333
626,0,3260,0,119,119,119,3130,62.667,435.333
627,0,3260,0,123,123,123,3135,106.0,430.0
628,0,3260,0,119,119,119,3140,71.333,468.0
629,0,3260,0,73,73,73,3145,74.667,470.667
630,0,3260,0,167,167,167,3150,72.667,165.333
631,0,3260,0,68,68,68,3155,77.333,480.667
632,0,3260,0,102,102,102,3160,91.333,468.0
633,0,3260,0,146,146,146,3165,87.333,466.0
634,0,3260,0,152,152,152,3170,69.333,228.667
635,0,3260,0,172,172,172,3175,140.667,218.667
636,0,3260,0,21,21,21,3180,82.0,323.33299999999997
637,0,3260,0,0,0,0,3185,96.667,444.0
638,0,3260,0,16,16,16,3190,86.667,464.667
639,0,3260,0,47,47,47,3195,57.333,374.0
640,0,3260,0,158,158,158,3200,92.667,194.0
641,0,3260,0,123,123,123,3205,83.333,132.0
642,0,3260,0,153,153,153,3210,122.667,121.333
643,0,3260,0,137,137,137,3215,72.667,194.667
644,0,3260,0,65,65,65,3220,77.0,480.5
645,0,3260,0,58,58,58,3225,75.0,479.0
646,0,3260,0,51,51,51,3230,45.5,108.0
647,0,3260,0,134,134,134,3235,73.0,403.0
648,0,3260,0,125,125,125,3240,75.0,409.5
649,0,3260,0,129,129,129,3245,76.0,409.0
650,0,3260,0,132,132,132,3250,74.0,411.0
651,0,3260,0,115,115,115,3255,75.5,419.0
652,0,3260,0,41,41,41,3260,37.0,170.0
653,0,3555,0,0,0,0,3265,49.0,185.5
654,0,3555,0,123,123,123,3270,70.0,362.333
655,0,3555,0,103,103,103,3275,49.333,235.667
656,0,3555,0,158,158,158,3280,52.667,127.333
657,0,3555,0,135,135,135,3285,91.333,126.667
658,0,3555,0,38,38,38,3290,72.667,106.667
659,0,3555,0,122,122,122,3295,407.333,94.667
660,0,3555,0,120,120,120,3300,76.0,105.333
661,0,3555,0,138,138,138,3305,287.0,132.0
662,0,3555,0,97,97,97,3310,379.0,315.0
663,0,3555,0,82,82,82,3315,261.66700000000003,429.333
664,0,3555,0,48,48,48,3320,383.0,306.0
665,0,3555,0,74,74,74,3325,77.333,458.667
666,0,3555,0,0,0,0,3330,327.0,432.0
667,0,3555,0,103,103,103,3335,307.0,135.333
668,0,3555,0,126,126,126,3340,424.0,438.0
669,0,3555,0,0,0,0,3345,439.333,424.0
670,0,3555,0,24,24,24,3350,386.667,90.667
671,0,3555,0,52,52,52,3355,134.667,124.667
672,0,3555,0,4,4,4,3360,75.333,104.667
673,0,3555,0,0,0,0,3365,302.66700000000003,442.667
674,0,3555,0,59,59,59,3370,262.66700000000003,419.333
675,0,3555,0,103,103,103,3375,82.0,385.5
676,0,3555,0,92,92,92,3380,243.0,435.333
677,0,3555,0,58,58,58,3385,278.33299999999997,439.333
678,0,3555,0,1,1,1,3390,310.33299999999997,387.333
679,0,3555,0,85,85,85,3395,93.0,473.333
680,0,3555,0,18,18,18,3400,85.0,464.667
681,0,3555,0,94,94,94,3405,47.333,164.667
682,0,3555,0,62,62,62,3410,60.667,344.667
683,0,3555,0,107,107,107,3415,110.667,469.333
684,0,3555,0,126,126,126,3420,80.0,458.0
685,0,3555,0,99,99,99,3425,77.333,456.0
686,0,3555,0,1,1,1,3430,58.0,292.66700000000003
687,0,3555,0,11,11,11,3435,52.0,107.333
688,0,3555,0,68,68,68,3440,66.0,341.333
689,0,3555,0,103,103,103,3445,66.0,166.333
690,0,3555,0,37,37,37,3450,129.333,107.0
691,0,3555,0,83,83,83,3455,171.333,99.0
692,0,3555,0,2,2,2,3460,135.333,446.667
693,0,3555,0,21,21,21,3465,328.0,106.667
694,0,3555,0,102,102,102,3470,77.333,104.0
695,0,3555,0,12,12,12,3475,77.333,106.667
696,0,3555,0,85,85,85,3480,43.333,112.0
697,0,3555,0,30,30,30,3485,48.0,174.0
698,0,3555,0,82,82,82,3490,81.333,118.0
699,0,3555,0,8,8,8,3495,65.333,127.333
700,0,3555,0,87,87,87,3500,346.667,458.0
701,0,3555,0,112,112,112,3505,52.667,120.0
702,0,3555,0,116,116,116,3510,128.0,116.667
703,0,3555,0,0,0,0,3515,53.333,220.667
704,0,3555,0,89,89,89,3520,292.33299999999997,421.333
705,0,3555,0,0,0,0,3525,78.667,221.333
706,0,3555,0,2,2,2,3530,60.667,125.333
707,0,3555,0,116,116,116,3535,75.333,460.0
708,0,3555,0,32,32,32,3540,426.667,416.667
709,0,3555,0,97,97,97,3545,365.333,89.333
710,0,3555,0,127,127,127,3550,79.333,106.667
711,0,3555,0,94,94,94,3555,74.0,106.667
712,0,4000,0,161,161,161,3560,71.333,222.0
713,0,4000,0,165,165,165,3565,70.0,224.0
714,0,4000,0,21,21,21,3570,308.66700000000003,440.667
715,0,4000,0,101,101,101,3575,150.0,80.667
716,0,4000,0,83,83,83,3580,150.0,80.0
717,0,4000,0,44,44,44,3585,82.667,89.333
718,0,4000,0,108,108,108,3590,59.0,265.0
719,0,4000,0,136,136,136,3595,85.0,248.0
720,0,4000,0,110,110,110,3600,432.667,417.333
721,0,4000,0,118,118,118,3605,344.0,419.333
722,0,4000,0,97,97,97,3610,412.667,422.0
723,0,4000,0,108,108,108,3615,435.0,426.0
724,0,4000,0,169,169,169,3620,5.0,11.0
725,0,4000,0,102,102,102,3625,420.0,275.33299999999997
726,0,4000,0,74,74,74,3630,384.0,124.667
727,0,4000,0,72,72,72,3635,428.667,78.667
728,0,4000,0,111,111,111,3640,413.333,214.667
729,0,4000,0,165,165,165,3645,7.0,11.0
730,0,4000,0,138,138,138,3650,285.66700000000003,90.667
731,0,4000,0,162,162,162,3655,10.0,2.0
732,0,4000,0,31,31,31,3660,62.0,147.333
733,0,4000,0,21,21,21,3665,64.5,334.0
734,0,4000,0,8,8,8,3670,76.5,190.5
735,0,4000,0,151,151,151,3675,95.5,243.0
736,0,4000,0,109,109,109,3680,72.5,412.0
737,0,4000,0,10,10,10,3685,56.667,216.667
738,0,4000,0,67,67,67,3690,81.333,89.333
739,0,4000,0,77,77,77,3695,82.0,91.0
740,0,4000,0,156,156,156,3700,81.0,139.0
741,0,4000,0,65,65,65,3705,66.5,305.0
742,0,4000,0,110,110,110,3710,88.0,450.0
743,0,4000,0,124,124,124,3715,99.0,427.0
744,0,4000,0,25,25,25,3720,63.5,102.5
745,0,4000,0,118,118,118,3725,56.667,221.333
746,0,4000,0,139,139,139,3730,84.0,317.5
747,0,4000,0,23,23,23,3735,79.0,352.5
748,0,4000,0,7,7,7,3740,80.5,303.0
749,0,4000,0,123,123,123,3745,83.0,327.5
750,0,4000,0,95,95,95,3750,87.0,416.0
751,0,4000,0,151,151,151,3755,84.667,253.0
752,0,4000,0,60,60,60,3760,75.5,266.0
753,0,4000,0,148,148,148,3765,80.0,267.0
754,0,4000,0,132,132,132,3770,85.5,275.0
755,0,4000,0,12,12,12,3775,91.5,95.0
756,0,4000,0,72,72,72,3780,82.0,216.0
757,0,4000,0,134,134,134,3785,90.0,329.0
758,0,4000,0,57,57,57,3790,79.5,367.5
759,0,4000,0,95,95,95,3795,88.0,372.5
760,0,4000,0,84,84,84,3800,70.5,260.5
761,0,4000,0,157,157,157,3805,84.0,155.0
762,0,4000,0,56,56,56,3810,69.5,100.0
763,0,4000,0,25,25,25,3815,67.0,100.5
764,0,4000,0,144,144,144,3820,85.0,140.5
765,0,4000,0,111,111,111,3825,62.5,104.0
766,0,4000,0,49,49,49,3830,62.0,204.667
767,0,4000,0,147,147,147,3835,66.5,121.5
768,0,4000,0,140,140,140,3840,85.0,128.0
769,0,4000,0,4,4,4,3845,69.5,93.0
770,0,4000,0,111,111,111,3850,73.0,106.5
771,0,4000,0,160,160,160,3855,81.0,124.5
772,0,4000,0,133,133,133,3860,86.0,245.667
773,0,4000,0,112,112,112,3865,82.5,153.0
774,0,4000,0,1,1,1,3870,69.0,102.5
775,0,4000,0,64,64,64,3875,77.0,110.5
776,0,4000,0,144,144,144,3880,4.0,15.0
777,0,4000,0,92,92,92,3885,166.667,432.0
778,0,4000,0,136,136,136,3890,166.667,437.333
779,0,4000,0,126,126,126,3895,155.333,416.0
780,0,4000,0,60,60,60,3900,87.0,435.0
781,0,4000,0,125,125,125,3905,156.667,239.0
782,0,4000,0,93,93,93,3910,85.333,409.667
783,0,4000,0,92,92,92,3915,406.0,191.667
784,0,4000,0,88,88,88,3920,399.5,236.5
785,0,4000,0,158,158,158,3925,163.0,245.5
786,0,4000,0,13,13,13,3930,376.5,314.5
787,0,4000,0,96,96,96,3935,446.5,427.5
788,0,4000,0,160,160,160,3940,175.0,253.0
789,0,4000,0,103,103,103,3945,67.0,93.5
790,0,4000,0,4,4,4,3950,65.0,99.5
791,0,4000,0,94,94,94,3955,54.5,98.5
792,0,4000,0,88,88,88,3960,408.5,107.5
793,0,4000,0,10,10,10,3965,87.5,425.0
794,0,4000,0,111,111,111,3970,124.0,415.5
795,0,4000,0,111,111,111,3975,126.0,419.0
796,0,4000,0,95,95,95,3980,62.5,230.0
797,0,4000,0,83,83,83,3985,70.0,114.0
798,0,4000,0,21,21,21,3990,84.0,90.5
799,0,4000,0,86,86,86,3995,101.0,83.5
800,0,4000,0,89,89,89,4000,409.0,373.5
