Slice,Area,Count,Counter,Max,Mean,Min,Unnamed: 0,X,Y
542,0,3050,0,137,137,137,2707,53.333,140.667
543,0,3050,0,164,164,164,2712,74.0,84.0
544,0,3050,0,133,133,133,2717,60.0,136.667
545,0,3050,0,155,155,155,2722,93.333,76.667
546,0,3050,0,103,103,103,2727,51.333,154.0
547,0,3050,0,104,104,104,2732,82.0,90.0
548,0,3050,0,84,84,84,2737,58.0,391.333
549,0,3050,0,32,32,32,2742,45.333,438.0
550,0,3050,0,103,103,103,2747,42.667,443.333
551,0,3050,0,123,123,123,2752,50.667,422.667
552,0,3050,0,152,152,152,2757,3.0,9.0
553,0,3050,0,139,139,139,2762,52.0,131.0
554,0,3050,0,69,69,69,2767,54.667,129.0
555,0,3050,0,3,3,3,2772,69.333,83.667
556,0,3050,0,101,101,101,2777,68.0,99.0
557,0,3050,0,78,78,78,2782,68.667,99.0
558,0,3050,0,54,54,54,2787,67.333,95.667
559,0,3050,0,64,64,64,2792,254.667,130.333
560,0,3050,0,117,117,117,2797,301.33299999999997,142.667
561,0,3050,0,142,142,142,2802,416.0,156.0
562,0,3050,0,132,132,132,2807,447.333,100.0
563,0,3050,0,46,46,46,2812,272.33299999999997,376.0
564,0,3050,0,73,73,73,2817,69.333,303.66700000000003
565,0,3050,0,16,16,16,2822,76.0,447.667
566,0,3050,0,77,77,77,2827,409.333,444.0
567,0,3050,0,66,66,66,2832,305.0,86.667
568,0,3050,0,53,53,53,2837,84.0,88.0
569,0,3050,0,160,160,160,2842,94.667,78.667
570,0,3050,0,102,102,102,2847,393.333,112.0
571,0,3050,0,39,39,39,2852,297.33299999999997,98.667
572,0,3050,0,31,31,31,2857,94.667,69.333
573,0,3050,0,147,147,147,2862,48.667,180.667
574,0,3050,0,40,40,40,2867,40.667,189.333
575,0,3050,0,78,78,78,2872,39.333,188.0
576,0,3050,0,44,44,44,2877,40.0,190.667
577,0,3050,0,53,53,53,2882,40.667,192.0
578,0,3050,0,71,71,71,2887,39.333,182.667
579,0,3050,0,77,77,77,2892,39.333,187.333
580,0,3050,0,63,63,63,2897,418.667,128.667
581,0,3050,0,62,62,62,2902,414.667,183.333
582,0,3050,0,153,153,153,2907,6.0,2.0
583,0,3050,0,127,127,127,2912,444.0,231.0
584,0,3050,0,119,119,119,2917,71.0,77.0
585,0,3050,0,118,118,118,2922,385.0,415.0
586,0,3050,0,77,77,77,2927,393.0,343.0
587,0,3050,0,86,86,86,2932,54.0,438.0
588,0,3050,0,112,112,112,2937,258.0,426.5
589,0,3050,0,69,69,69,2942,130.0,462.0
590,0,3050,0,107,107,107,2947,386.667,401.333
591,0,3050,0,116,116,116,2952,384.667,444.667
592,0,3050,0,137,137,137,2957,404.667,455.333
593,0,3050,0,115,115,115,2962,80.667,414.667
594,0,3050,0,164,164,164,2967,112.667,123.333
595,0,3050,0,147,147,147,2972,243.333,101.333
596,0,3050,0,98,98,98,2977,130.0,134.667
597,0,3050,0,148,148,148,2982,75.333,132.0
598,0,3050,0,167,167,167,2987,73.333,128.667
599,0,3050,0,126,126,126,2992,188.0,121.333
600,0,3050,0,116,116,116,2997,257.33299999999997,104.667
601,0,3050,0,190,190,190,3002,75.333,120.667
602,0,3050,0,133,133,133,3007,60.667,173.333
603,0,3050,0,61,61,61,3012,64.0,183.333
604,0,3050,0,128,128,128,3017,68.667,227.333
605,0,3050,0,94,94,94,3022,73.333,112.0
606,0,3050,0,91,91,91,3027,76.0,388.0
607,0,3050,0,95,95,95,3032,65.333,361.333
608,0,3050,0,51,51,51,3037,64.667,412.0
609,0,3050,0,70,70,70,3042,68.0,401.333
610,0,3050,0,144,144,144,3047,70.0,201.333
611,0,3260,0,18,18,18,3052,53.333,366.667
612,0,3260,0,89,89,89,3057,58.0,337.333
613,0,3260,0,50,50,50,3062,47.333,400.0
614,0,3260,0,94,94,94,3067,76.0,334.0
615,0,3260,0,156,156,156,3072,67.0,192.0
616,0,3260,0,99,99,99,3077,54.667,174.667
617,0,3260,0,96,96,96,3082,70.667,383.333
618,0,3260,0,102,102,102,3087,75.0,371.0
619,0,3260,0,24,24,24,3092,45.0,205.5
620,0,3260,0,42,42,42,3097,52.667,354.667
621,0,3260,0,75,75,75,3102,56.5,357.5
622,0,3260,0,90,90,90,3107,47.333,120.0
623,0,3260,0,0,0,0,3112,64.5,114.5
624,0,3260,0,96,96,96,3117,48.0,323.33299999999997
625,0,3260,0,130,130,130,3122,62.0,145.333
626,0,3260,0,74,74,74,3127,76.667,408.667
627,0,3260,0,119,119,119,3132,75.333,437.333
628,0,3260,0,111,111,111,3137,78.0,436.0
629,0,3260,0,126,126,126,3142,74.0,436.667
630,0,3260,0,13,13,13,3147,70.667,135.333
631,0,3260,0,66,66,66,3152,59.333,456.0
632,0,3260,0,53,53,53,3157,76.0,440.0
633,0,3260,0,38,38,38,3162,69.333,438.0
634,0,3260,0,103,103,103,3167,42.667,230.667
635,0,3260,0,124,124,124,3172,172.0,219.333
636,0,3260,0,21,21,21,3177,56.0,308.0
637,0,3260,0,119,119,119,3182,92.667,413.333
638,0,3260,0,136,136,136,3187,78.0,432.667
639,0,3260,0,125,125,125,3192,77.333,350.667
640,0,3260,0,130,130,130,3197,88.0,162.0
641,0,3260,0,62,62,62,3202,104.667,126.667
642,0,3260,0,148,148,148,3207,152.667,125.333
643,0,3260,0,158,158,158,3212,64.0,162.0
644,0,3260,0,117,117,117,3217,77.5,447.5
645,0,3260,0,59,59,59,3222,75.5,447.5
646,0,3260,0,179,179,179,3227,71.0,121.5
647,0,3260,0,79,79,79,3232,71.5,370.5
648,0,3260,0,90,90,90,3237,66.0,378.5
649,0,3260,0,116,116,116,3242,65.5,377.5
650,0,3260,0,82,82,82,3247,66.5,380.0
651,0,3260,0,138,138,138,3252,54.0,392.5
652,0,3260,0,154,154,154,3257,63.0,161.0
653,0,3555,0,172,172,172,3262,69.5,161.5
654,0,3555,0,45,45,45,3267,72.0,329.0
655,0,3555,0,61,61,61,3272,76.667,223.0
656,0,3555,0,66,66,66,3277,81.333,112.667
657,0,3555,0,99,99,99,3282,95.333,96.0
658,0,3555,0,93,93,93,3287,79.333,82.0
659,0,3555,0,126,126,126,3292,432.0,114.667
660,0,3555,0,44,44,44,3297,83.333,80.667
661,0,3555,0,97,97,97,3302,312.0,98.0
662,0,3555,0,136,136,136,3307,373.0,344.0
663,0,3555,0,70,70,70,3312,237.0,421.0
664,0,3555,0,104,104,104,3317,393.0,329.333
665,0,3555,0,124,124,124,3322,55.333,441.333
666,0,3555,0,122,122,122,3327,313.66700000000003,449.333
667,0,3555,0,123,123,123,3332,288.33299999999997,120.667
668,0,3555,0,111,111,111,3337,395.333,436.667
669,0,3555,0,123,123,123,3342,418.0,439.333
670,0,3555,0,75,75,75,3347,415.333,89.333
671,0,3555,0,8,8,8,3352,131.333,103.333
672,0,3555,0,69,69,69,3357,86.0,83.333
673,0,3555,0,0,0,0,3362,289.33299999999997,422.667
674,0,3555,0,117,117,117,3367,284.0,401.333
675,0,3555,0,102,102,102,3372,60.0,384.0
676,0,3555,0,139,139,139,3377,229.0,456.667
677,0,3555,0,131,131,131,3382,264.33299999999997,460.0
678,0,3555,0,139,139,139,3387,305.66700000000003,416.0
679,0,3555,0,44,44,44,3392,85.667,447.333
680,0,3555,0,0,0,0,3397,70.333,444.0
681,0,3555,0,75,75,75,3402,68.667,148.0
682,0,3555,0,76,76,76,3407,82.667,344.667
683,0,3555,0,13,13,13,3412,96.0,446.0
684,0,3555,0,103,103,103,3417,59.333,435.333
685,0,3555,0,81,81,81,3422,56.0,437.333
686,0,3555,0,138,138,138,3427,86.0,292.66700000000003
687,0,3555,0,110,110,110,3432,67.333,85.333
688,0,3555,0,72,72,72,3437,72.667,314.66700000000003
689,0,3555,0,52,52,52,3442,52.667,153.667
690,0,3555,0,140,140,140,3447,157.333,109.667
691,0,3555,0,2,2,2,3452,194.667,115.667
692,0,3555,0,68,68,68,3457,128.667,420.0
693,0,3555,0,153,153,153,3462,347.333,126.0
694,0,3555,0,84,84,84,3467,106.0,98.667
695,0,3555,0,95,95,95,3472,104.0,99.333
696,0,3555,0,58,58,58,3477,82.667,83.333
697,0,3555,0,127,127,127,3482,66.0,160.0
698,0,3555,0,70,70,70,3487,92.0,95.333
699,0,3555,0,58,58,58,3492,60.667,106.0
700,0,3555,0,61,61,61,3497,346.667,433.333
701,0,3555,0,117,117,117,3502,72.0,108.0
702,0,3555,0,57,57,57,3507,132.667,96.667
703,0,3555,0,144,144,144,3512,72.0,204.0
704,0,3555,0,96,96,96,3517,297.66700000000003,446.0
705,0,3555,0,37,37,37,3522,58.667,204.667
706,0,3555,0,18,18,18,3527,75.333,105.333
707,0,3555,0,60,60,60,3532,52.667,449.333
708,0,3555,0,64,64,64,3537,422.0,442.667
709,0,3555,0,71,71,71,3542,395.333,89.333
710,0,3555,0,55,55,55,3547,94.0,85.333
711,0,3555,0,74,74,74,3552,83.333,82.667
712,0,4000,0,2,2,2,3557,48.0,206.667
713,0,4000,0,25,25,25,3562,48.0,207.333
714,0,4000,0,114,114,114,3567,297.33299999999997,464.0
715,0,4000,0,126,126,126,3572,176.667,98.667
716,0,4000,0,88,88,88,3577,177.333,95.333
717,0,4000,0,126,126,126,3582,106.667,76.667
718,0,4000,0,115,115,115,3587,82.5,259.0
719,0,4000,0,104,104,104,3592,101.5,221.0
720,0,4000,0,116,116,116,3597,424.667,450.667
721,0,4000,0,3,3,3,3602,320.66700000000003,439.333
722,0,4000,0,81,81,81,3607,388.0,442.667
723,0,4000,0,116,116,116,3612,403.0,440.5
724,0,4000,0,165,165,165,3617,10.0,2.0
725,0,4000,0,136,136,136,3622,450.0,288.0
726,0,4000,0,128,128,128,3627,397.333,150.667
727,0,4000,0,156,156,156,3632,431.333,106.0
728,0,4000,0,87,87,87,3637,426.0,242.0
729,0,4000,0,153,153,153,3642,7.0,3.0
730,0,4000,0,79,79,79,3647,302.33299999999997,64.0
731,0,4000,0,126,126,126,3652,112.0,110.667
732,0,4000,0,117,117,117,3657,76.0,141.0
733,0,4000,0,100,100,100,3662,79.5,333.5
734,0,4000,0,42,42,42,3667,95.0,171.5
735,0,4000,0,170,170,170,3672,70.5,222.5
736,0,4000,0,87,87,87,3677,85.5,382.5
737,0,4000,0,136,136,136,3682,78.0,217.333
738,0,4000,0,54,54,54,3687,113.333,86.667
739,0,4000,0,46,46,46,3692,113.5,86.0
740,0,4000,0,67,67,67,3697,57.0,129.5
741,0,4000,0,42,42,42,3702,77.5,280.0
742,0,4000,0,37,37,37,3707,75.0,423.5
743,0,4000,0,82,82,82,3712,72.0,408.5
744,0,4000,0,18,18,18,3717,78.0,80.5
745,0,4000,0,81,81,81,3722,84.0,215.5
746,0,4000,0,77,77,77,3727,88.0,285.0
747,0,4000,0,115,115,115,3732,98.0,332.5
748,0,4000,0,18,18,18,3737,75.5,276.0
749,0,4000,0,76,76,76,3742,68.5,304.5
750,0,4000,0,69,69,69,3747,82.0,387.0
751,0,4000,0,98,98,98,3752,67.0,232.5
752,0,4000,0,0,0,0,3757,83.5,245.0
753,0,4000,0,108,108,108,3762,81.0,238.5
754,0,4000,0,116,116,116,3767,80.5,244.5
755,0,4000,0,91,91,91,3772,122.5,91.5
756,0,4000,0,150,150,150,3777,74.0,189.5
757,0,4000,0,82,82,82,3782,77.5,299.5
758,0,4000,0,89,89,89,3787,77.0,336.0
759,0,4000,0,120,120,120,3792,79.5,339.5
760,0,4000,0,148,148,148,3797,94.0,244.5
761,0,4000,0,83,83,83,3802,81.5,125.0
762,0,4000,0,34,34,34,3807,97.5,86.5
763,0,4000,0,92,92,92,3812,94.5,85.0
764,0,4000,0,91,91,91,3817,68.5,113.0
765,0,4000,0,108,108,108,3822,88.0,84.5
766,0,4000,0,159,159,159,3827,80.0,183.5
767,0,4000,0,21,21,21,3832,84.5,95.5
768,0,4000,0,109,109,109,3837,79.0,97.0
769,0,4000,0,77,77,77,3842,86.0,75.5
770,0,4000,0,25,25,25,3847,85.5,78.0
771,0,4000,0,90,90,90,3852,70.5,93.5
772,0,4000,0,68,68,68,3857,66.0,225.0
773,0,4000,0,74,74,74,3862,75.0,126.0
774,0,4000,0,62,62,62,3867,85.5,78.5
775,0,4000,0,88,88,88,3872,84.5,80.0
776,0,4000,0,135,135,135,3877,2.0,8.0
777,0,4000,0,113,113,113,3882,138.667,418.0
778,0,4000,0,67,67,67,3887,140.667,417.333
779,0,4000,0,143,143,143,3892,124.667,423.333
780,0,4000,0,17,17,17,3897,79.333,410.667
781,0,4000,0,80,80,80,3902,178.667,260.33299999999997
782,0,4000,0,41,41,41,3907,60.0,395.667
783,0,4000,0,123,123,123,3912,416.0,225.0
784,0,4000,0,59,59,59,3917,427.333,249.0
785,0,4000,0,90,90,90,3922,164.0,274.0
786,0,4000,0,9,9,9,3927,349.0,301.0
787,0,4000,0,96,96,96,3932,414.5,438.5
788,0,4000,0,52,52,52,3937,205.0,260.0
789,0,4000,0,101,101,101,3942,98.667,91.333
790,0,4000,0,87,87,87,3947,89.0,99.5
791,0,4000,0,77,77,77,3952,82.0,87.5
792,0,4000,0,134,134,134,3957,421.0,137.0
793,0,4000,0,25,25,25,3962,69.5,408.5
794,0,4000,0,66,66,66,3967,95.5,416.0
795,0,4000,0,88,88,88,3972,93.5,417.0
796,0,4000,0,123,123,123,3977,84.5,214.0
797,0,4000,0,169,169,169,3982,100.0,112.5
798,0,4000,0,117,117,117,3987,111.5,98.0
799,0,4000,0,142,142,142,3992,122.0,103.5
800,0,4000,0,111,111,111,3997,408.5,407.0
